natCu(p,x)63Zn				
				
Energy	sigma	Phys. yield	Phys. yield	1 h irrad.
51.8	18.91	1.51E+04	4.09E+02	9.22E+03
51.9	18.81	1.52E+04	4.10E+02	9.23E+03
52.0	18.71	1.52E+04	4.10E+02	9.24E+03
52.1	18.61	1.52E+04	4.11E+02	9.25E+03
52.2	18.50	1.52E+04	4.11E+02	9.26E+03
52.3	18.40	1.52E+04	4.12E+02	9.27E+03
52.4	18.31	1.52E+04	4.12E+02	9.28E+03
52.5	18.21	1.53E+04	4.12E+02	9.29E+03
52.6	18.11	1.53E+04	4.13E+02	9.30E+03
52.7	18.02	1.53E+04	4.13E+02	9.30E+03
52.8	17.92	1.53E+04	4.14E+02	9.31E+03
52.9	17.83	1.53E+04	4.14E+02	9.32E+03
53.0	17.73	1.53E+04	4.14E+02	9.33E+03
53.1	17.64	1.53E+04	4.15E+02	9.34E+03
53.2	17.55	1.54E+04	4.15E+02	9.35E+03
53.3	17.46	1.54E+04	4.16E+02	9.36E+03
53.4	17.37	1.54E+04	4.16E+02	9.37E+03
53.5	17.28	1.54E+04	4.16E+02	9.38E+03
53.6	17.19	1.54E+04	4.17E+02	9.39E+03
53.7	17.11	1.54E+04	4.17E+02	9.40E+03
53.8	17.02	1.55E+04	4.18E+02	9.40E+03
53.9	16.93	1.55E+04	4.18E+02	9.41E+03
54.0	16.85	1.55E+04	4.18E+02	9.42E+03
54.1	16.76	1.55E+04	4.19E+02	9.43E+03
54.2	16.68	1.55E+04	4.19E+02	9.44E+03
54.3	16.60	1.55E+04	4.20E+02	9.45E+03
54.4	16.52	1.55E+04	4.20E+02	9.46E+03
54.5	16.44	1.56E+04	4.20E+02	9.47E+03
54.6	16.36	1.56E+04	4.21E+02	9.48E+03
54.7	16.28	1.56E+04	4.21E+02	9.48E+03
54.8	16.20	1.56E+04	4.22E+02	9.49E+03
54.9	16.12	1.56E+04	4.22E+02	9.50E+03
55.0	16.04	1.56E+04	4.22E+02	9.51E+03
55.1	15.97	1.56E+04	4.23E+02	9.52E+03
55.2	15.89	1.57E+04	4.23E+02	9.53E+03
55.3	15.82	1.57E+04	4.23E+02	9.54E+03
55.4	15.74	1.57E+04	4.24E+02	9.54E+03
55.5	15.67	1.57E+04	4.24E+02	9.55E+03
55.6	15.59	1.57E+04	4.25E+02	9.56E+03
55.7	15.52	1.57E+04	4.25E+02	9.57E+03
55.8	15.45	1.57E+04	4.25E+02	9.58E+03
55.9	15.38	1.58E+04	4.26E+02	9.59E+03
56.0	15.31	1.58E+04	4.26E+02	9.59E+03
56.1	15.24	1.58E+04	4.26E+02	9.60E+03
56.2	15.17	1.58E+04	4.27E+02	9.61E+03
56.3	15.10	1.58E+04	4.27E+02	9.62E+03
56.4	15.03	1.58E+04	4.28E+02	9.63E+03
56.5	14.96	1.58E+04	4.28E+02	9.63E+03
56.6	14.90	1.58E+04	4.28E+02	9.64E+03
56.7	14.83	1.59E+04	4.29E+02	9.65E+03
56.8	14.77	1.59E+04	4.29E+02	9.66E+03
56.9	14.70	1.59E+04	4.29E+02	9.67E+03
57.0	14.64	1.59E+04	4.30E+02	9.68E+03
57.1	14.57	1.59E+04	4.30E+02	9.68E+03
57.2	14.51	1.59E+04	4.30E+02	9.69E+03
57.3	14.45	1.59E+04	4.31E+02	9.70E+03
57.4	14.38	1.60E+04	4.31E+02	9.71E+03
57.5	14.32	1.60E+04	4.31E+02	9.72E+03
57.6	14.26	1.60E+04	4.32E+02	9.72E+03
57.7	14.20	1.60E+04	4.32E+02	9.73E+03
57.8	14.14	1.60E+04	4.32E+02	9.74E+03
57.9	14.08	1.60E+04	4.33E+02	9.75E+03
58.0	14.02	1.60E+04	4.33E+02	9.75E+03
58.1	13.96	1.60E+04	4.34E+02	9.76E+03
58.2	13.91	1.61E+04	4.34E+02	9.77E+03
58.3	13.85	1.61E+04	4.34E+02	9.78E+03
58.4	13.79	1.61E+04	4.35E+02	9.79E+03
58.5	13.74	1.61E+04	4.35E+02	9.79E+03
58.6	13.68	1.61E+04	4.35E+02	9.80E+03
58.7	13.62	1.61E+04	4.36E+02	9.81E+03
58.8	13.57	1.61E+04	4.36E+02	9.82E+03
58.9	13.52	1.61E+04	4.36E+02	9.82E+03
59.0	13.46	1.62E+04	4.37E+02	9.83E+03
59.1	13.41	1.62E+04	4.37E+02	9.84E+03
59.2	13.35	1.62E+04	4.37E+02	9.85E+03
59.3	13.30	1.62E+04	4.38E+02	9.85E+03
59.4	13.25	1.62E+04	4.38E+02	9.86E+03
59.5	13.20	1.62E+04	4.38E+02	9.87E+03
59.6	13.15	1.62E+04	4.39E+02	9.88E+03
59.7	13.10	1.62E+04	4.39E+02	9.88E+03
59.8	13.05	1.63E+04	4.39E+02	9.89E+03
59.9	13.00	1.63E+04	4.40E+02	9.90E+03
60.0	12.95	1.63E+04	4.40E+02	9.91E+03
60.1	12.90	1.63E+04	4.40E+02	9.91E+03
60.2	12.85	1.63E+04	4.41E+02	9.92E+03
60.3	12.80	1.63E+04	4.41E+02	9.93E+03
60.4	12.75	1.63E+04	4.41E+02	9.94E+03
60.5	12.71	1.63E+04	4.42E+02	9.94E+03
60.6	12.66	1.64E+04	4.42E+02	9.95E+03
60.7	12.61	1.64E+04	4.42E+02	9.96E+03
60.8	12.57	1.64E+04	4.43E+02	9.97E+03
60.9	12.52	1.64E+04	4.43E+02	9.97E+03
61.0	12.47	1.64E+04	4.43E+02	9.98E+03
61.1	12.43	1.64E+04	4.44E+02	9.99E+03
61.2	12.38	1.64E+04	4.44E+02	9.99E+03
61.3	12.34	1.64E+04	4.44E+02	1.00E+04
61.4	12.30	1.64E+04	4.44E+02	1.00E+04
61.5	12.25	1.65E+04	4.45E+02	1.00E+04
61.6	12.21	1.65E+04	4.45E+02	1.00E+04
61.7	12.17	1.65E+04	4.45E+02	1.00E+04
61.8	12.12	1.65E+04	4.46E+02	1.00E+04
61.9	12.08	1.65E+04	4.46E+02	1.00E+04
62.0	12.04	1.65E+04	4.46E+02	1.01E+04
62.1	12.00	1.65E+04	4.47E+02	1.01E+04
62.2	11.96	1.65E+04	4.47E+02	1.01E+04
62.3	11.92	1.66E+04	4.47E+02	1.01E+04
62.4	11.88	1.66E+04	4.48E+02	1.01E+04
62.5	11.84	1.66E+04	4.48E+02	1.01E+04
62.6	11.80	1.66E+04	4.48E+02	1.01E+04
62.7	11.76	1.66E+04	4.49E+02	1.01E+04
62.8	11.72	1.66E+04	4.49E+02	1.01E+04
62.9	11.68	1.66E+04	4.49E+02	1.01E+04
63.0	11.64	1.66E+04	4.49E+02	1.01E+04
63.1	11.60	1.66E+04	4.50E+02	1.01E+04
63.2	11.56	1.67E+04	4.50E+02	1.01E+04
63.3	11.53	1.67E+04	4.50E+02	1.01E+04
63.4	11.49	1.67E+04	4.51E+02	1.01E+04
63.5	11.45	1.67E+04	4.51E+02	1.02E+04
63.6	11.42	1.67E+04	4.51E+02	1.02E+04
63.7	11.38	1.67E+04	4.52E+02	1.02E+04
63.8	11.34	1.67E+04	4.52E+02	1.02E+04
63.9	11.31	1.67E+04	4.52E+02	1.02E+04
64.0	11.27	1.67E+04	4.53E+02	1.02E+04
64.1	11.24	1.68E+04	4.53E+02	1.02E+04
64.2	11.20	1.68E+04	4.53E+02	1.02E+04
64.3	11.17	1.68E+04	4.53E+02	1.02E+04
64.4	11.13	1.68E+04	4.54E+02	1.02E+04
64.5	11.10	1.68E+04	4.54E+02	1.02E+04
64.6	11.07	1.68E+04	4.54E+02	1.02E+04
64.7	11.03	1.68E+04	4.55E+02	1.02E+04
64.8	11.00	1.68E+04	4.55E+02	1.02E+04
64.9	10.97	1.68E+04	4.55E+02	1.03E+04
65.0	10.93	1.69E+04	4.56E+02	1.03E+04
65.1	10.90	1.69E+04	4.56E+02	1.03E+04
65.2	10.87	1.69E+04	4.56E+02	1.03E+04
65.3	10.84	1.69E+04	4.56E+02	1.03E+04
65.4	10.81	1.69E+04	4.57E+02	1.03E+04
65.5	10.77	1.69E+04	4.57E+02	1.03E+04
65.6	10.74	1.69E+04	4.57E+02	1.03E+04
65.7	10.71	1.69E+04	4.58E+02	1.03E+04
65.8	10.68	1.69E+04	4.58E+02	1.03E+04
65.9	10.65	1.70E+04	4.58E+02	1.03E+04
66.0	10.62	1.70E+04	4.58E+02	1.03E+04
66.1	10.59	1.70E+04	4.59E+02	1.03E+04
66.2	10.56	1.70E+04	4.59E+02	1.03E+04
66.3	10.53	1.70E+04	4.59E+02	1.03E+04
66.4	10.50	1.70E+04	4.60E+02	1.04E+04
66.5	10.47	1.70E+04	4.60E+02	1.04E+04
66.6	10.44	1.70E+04	4.60E+02	1.04E+04
66.7	10.42	1.70E+04	4.61E+02	1.04E+04
66.8	10.39	1.71E+04	4.61E+02	1.04E+04
66.9	10.36	1.71E+04	4.61E+02	1.04E+04
67.0	10.33	1.71E+04	4.61E+02	1.04E+04
67.1	10.30	1.71E+04	4.62E+02	1.04E+04
67.2	10.28	1.71E+04	4.62E+02	1.04E+04
67.3	10.25	1.71E+04	4.62E+02	1.04E+04
67.4	10.22	1.71E+04	4.63E+02	1.04E+04
67.5	10.19	1.71E+04	4.63E+02	1.04E+04
67.6	10.17	1.71E+04	4.63E+02	1.04E+04
67.7	10.14	1.71E+04	4.63E+02	1.04E+04
67.8	10.12	1.72E+04	4.64E+02	1.04E+04
67.9	10.09	1.72E+04	4.64E+02	1.04E+04
68.0	10.06	1.72E+04	4.64E+02	1.05E+04
68.1	10.04	1.72E+04	4.65E+02	1.05E+04
68.2	10.01	1.72E+04	4.65E+02	1.05E+04
68.3	9.99	1.72E+04	4.65E+02	1.05E+04
68.4	9.96	1.72E+04	4.65E+02	1.05E+04
68.5	9.94	1.72E+04	4.66E+02	1.05E+04
68.6	9.91	1.72E+04	4.66E+02	1.05E+04
68.7	9.89	1.73E+04	4.66E+02	1.05E+04
68.8	9.86	1.73E+04	4.67E+02	1.05E+04
68.9	9.84	1.73E+04	4.67E+02	1.05E+04
69.0	9.82	1.73E+04	4.67E+02	1.05E+04
69.1	9.79	1.73E+04	4.67E+02	1.05E+04
69.2	9.77	1.73E+04	4.68E+02	1.05E+04
69.3	9.75	1.73E+04	4.68E+02	1.05E+04
69.4	9.72	1.73E+04	4.68E+02	1.05E+04
69.5	9.70	1.73E+04	4.68E+02	1.05E+04
69.6	9.68	1.73E+04	4.69E+02	1.06E+04
69.7	9.65	1.74E+04	4.69E+02	1.06E+04
69.8	9.63	1.74E+04	4.69E+02	1.06E+04
69.9	9.61	1.74E+04	4.70E+02	1.06E+04
70.0	9.59	1.74E+04	4.70E+02	1.06E+04
70.1	9.56	1.74E+04	4.70E+02	1.06E+04
70.2	9.54	1.74E+04	4.70E+02	1.06E+04
70.3	9.52	1.74E+04	4.71E+02	1.06E+04
70.4	9.50	1.74E+04	4.71E+02	1.06E+04
70.5	9.48	1.74E+04	4.71E+02	1.06E+04
70.6	9.46	1.74E+04	4.72E+02	1.06E+04
70.7	9.44	1.75E+04	4.72E+02	1.06E+04
70.8	9.41	1.75E+04	4.72E+02	1.06E+04
70.9	9.39	1.75E+04	4.72E+02	1.06E+04
71.0	9.37	1.75E+04	4.73E+02	1.06E+04
71.1	9.35	1.75E+04	4.73E+02	1.06E+04
71.2	9.33	1.75E+04	4.73E+02	1.07E+04
71.3	9.31	1.75E+04	4.73E+02	1.07E+04
71.4	9.29	1.75E+04	4.74E+02	1.07E+04
71.5	9.27	1.75E+04	4.74E+02	1.07E+04
71.6	9.25	1.75E+04	4.74E+02	1.07E+04
71.7	9.23	1.76E+04	4.75E+02	1.07E+04
71.8	9.21	1.76E+04	4.75E+02	1.07E+04
71.9	9.19	1.76E+04	4.75E+02	1.07E+04
72.0	9.18	1.76E+04	4.75E+02	1.07E+04
72.1	9.16	1.76E+04	4.76E+02	1.07E+04
72.2	9.14	1.76E+04	4.76E+02	1.07E+04
72.3	9.12	1.76E+04	4.76E+02	1.07E+04
72.4	9.10	1.76E+04	4.76E+02	1.07E+04
72.5	9.08	1.76E+04	4.77E+02	1.07E+04
72.6	9.06	1.76E+04	4.77E+02	1.07E+04
72.7	9.04	1.77E+04	4.77E+02	1.07E+04
72.8	9.03	1.77E+04	4.78E+02	1.08E+04
72.9	9.01	1.77E+04	4.78E+02	1.08E+04
73.0	8.99	1.77E+04	4.78E+02	1.08E+04
73.1	8.97	1.77E+04	4.78E+02	1.08E+04
73.2	8.96	1.77E+04	4.79E+02	1.08E+04
73.3	8.94	1.77E+04	4.79E+02	1.08E+04
73.4	8.92	1.77E+04	4.79E+02	1.08E+04
73.5	8.90	1.77E+04	4.79E+02	1.08E+04
73.6	8.89	1.77E+04	4.80E+02	1.08E+04
73.7	8.87	1.78E+04	4.80E+02	1.08E+04
73.8	8.85	1.78E+04	4.80E+02	1.08E+04
73.9	8.84	1.78E+04	4.80E+02	1.08E+04
74.0	8.82	1.78E+04	4.81E+02	1.08E+04
74.1	8.80	1.78E+04	4.81E+02	1.08E+04
74.2	8.79	1.78E+04	4.81E+02	1.08E+04
74.3	8.77	1.78E+04	4.82E+02	1.08E+04
74.4	8.75	1.78E+04	4.82E+02	1.08E+04
74.5	8.74	1.78E+04	4.82E+02	1.09E+04
74.6	8.72	1.78E+04	4.82E+02	1.09E+04
74.7	8.71	1.79E+04	4.83E+02	1.09E+04
74.8	8.69	1.79E+04	4.83E+02	1.09E+04
74.9	8.68	1.79E+04	4.83E+02	1.09E+04
75.0	8.66	1.79E+04	4.83E+02	1.09E+04
75.1	8.65	1.79E+04	4.84E+02	1.09E+04
75.2	8.63	1.79E+04	4.84E+02	1.09E+04
75.3	8.62	1.79E+04	4.84E+02	1.09E+04
75.4	8.60	1.79E+04	4.84E+02	1.09E+04
75.5	8.59	1.79E+04	4.85E+02	1.09E+04
75.6	8.57	1.79E+04	4.85E+02	1.09E+04
75.7	8.56	1.80E+04	4.85E+02	1.09E+04
75.8	8.54	1.80E+04	4.85E+02	1.09E+04
75.9	8.53	1.80E+04	4.86E+02	1.09E+04
76.0	8.51	1.80E+04	4.86E+02	1.09E+04
76.1	8.50	1.80E+04	4.86E+02	1.09E+04
76.2	8.48	1.80E+04	4.87E+02	1.10E+04
76.3	8.47	1.80E+04	4.87E+02	1.10E+04
76.4	8.46	1.80E+04	4.87E+02	1.10E+04
76.5	8.44	1.80E+04	4.87E+02	1.10E+04
76.6	8.43	1.80E+04	4.88E+02	1.10E+04
76.7	8.41	1.81E+04	4.88E+02	1.10E+04
76.8	8.40	1.81E+04	4.88E+02	1.10E+04
76.9	8.39	1.81E+04	4.88E+02	1.10E+04
77.0	8.37	1.81E+04	4.89E+02	1.10E+04
77.1	8.36	1.81E+04	4.89E+02	1.10E+04
77.2	8.35	1.81E+04	4.89E+02	1.10E+04
77.3	8.33	1.81E+04	4.89E+02	1.10E+04
77.4	8.32	1.81E+04	4.90E+02	1.10E+04
77.5	8.31	1.81E+04	4.90E+02	1.10E+04
77.6	8.30	1.81E+04	4.90E+02	1.10E+04
77.7	8.28	1.81E+04	4.90E+02	1.10E+04
77.8	8.27	1.82E+04	4.91E+02	1.11E+04
77.9	8.26	1.82E+04	4.91E+02	1.11E+04
78.0	8.24	1.82E+04	4.91E+02	1.11E+04
78.1	8.23	1.82E+04	4.92E+02	1.11E+04
78.2	8.22	1.82E+04	4.92E+02	1.11E+04
78.3	8.21	1.82E+04	4.92E+02	1.11E+04
78.4	8.20	1.82E+04	4.92E+02	1.11E+04
78.5	8.18	1.82E+04	4.93E+02	1.11E+04
78.6	8.17	1.82E+04	4.93E+02	1.11E+04
78.7	8.16	1.82E+04	4.93E+02	1.11E+04
78.8	8.15	1.83E+04	4.93E+02	1.11E+04
78.9	8.14	1.83E+04	4.94E+02	1.11E+04
79.0	8.12	1.83E+04	4.94E+02	1.11E+04
79.1	8.11	1.83E+04	4.94E+02	1.11E+04
79.2	8.10	1.83E+04	4.94E+02	1.11E+04
79.3	8.09	1.83E+04	4.95E+02	1.11E+04
79.4	8.08	1.83E+04	4.95E+02	1.11E+04
79.5	8.07	1.83E+04	4.95E+02	1.11E+04
79.6	8.06	1.83E+04	4.95E+02	1.12E+04
79.7	8.04	1.83E+04	4.96E+02	1.12E+04
79.8	8.03	1.83E+04	4.96E+02	1.12E+04
79.9	8.02	1.84E+04	4.96E+02	1.12E+04
80.0	8.01	1.84E+04	4.96E+02	1.12E+04
80.1	8.00	1.84E+04	4.97E+02	1.12E+04
80.2	7.99	1.84E+04	4.97E+02	1.12E+04
80.3	7.98	1.84E+04	4.97E+02	1.12E+04
80.4	7.97	1.84E+04	4.97E+02	1.12E+04
80.5	7.96	1.84E+04	4.98E+02	1.12E+04
80.6	7.95	1.84E+04	4.98E+02	1.12E+04
80.7	7.94	1.84E+04	4.98E+02	1.12E+04
80.8	7.93	1.84E+04	4.99E+02	1.12E+04
80.9	7.92	1.85E+04	4.99E+02	1.12E+04
81.0	7.91	1.85E+04	4.99E+02	1.12E+04
81.1	7.90	1.85E+04	4.99E+02	1.12E+04
81.2	7.89	1.85E+04	5.00E+02	1.12E+04
81.3	7.88	1.85E+04	5.00E+02	1.13E+04
81.4	7.87	1.85E+04	5.00E+02	1.13E+04
81.5	7.86	1.85E+04	5.00E+02	1.13E+04
81.6	7.85	1.85E+04	5.01E+02	1.13E+04
81.7	7.84	1.85E+04	5.01E+02	1.13E+04
81.8	7.83	1.85E+04	5.01E+02	1.13E+04
81.9	7.82	1.86E+04	5.01E+02	1.13E+04
82.0	7.81	1.86E+04	5.02E+02	1.13E+04
82.1	7.80	1.86E+04	5.02E+02	1.13E+04
82.2	7.79	1.86E+04	5.02E+02	1.13E+04
82.3	7.78	1.86E+04	5.02E+02	1.13E+04
82.4	7.77	1.86E+04	5.03E+02	1.13E+04
82.5	7.76	1.86E+04	5.03E+02	1.13E+04
82.6	7.75	1.86E+04	5.03E+02	1.13E+04
82.7	7.74	1.86E+04	5.03E+02	1.13E+04
82.8	7.73	1.86E+04	5.04E+02	1.13E+04
82.9	7.72	1.86E+04	5.04E+02	1.13E+04
83.0	7.71	1.87E+04	5.04E+02	1.14E+04
83.1	7.70	1.87E+04	5.04E+02	1.14E+04
83.2	7.70	1.87E+04	5.05E+02	1.14E+04
83.3	7.69	1.87E+04	5.05E+02	1.14E+04
83.4	7.68	1.87E+04	5.05E+02	1.14E+04
83.5	7.67	1.87E+04	5.05E+02	1.14E+04
83.6	7.66	1.87E+04	5.06E+02	1.14E+04
83.7	7.65	1.87E+04	5.06E+02	1.14E+04
83.8	7.64	1.87E+04	5.06E+02	1.14E+04
83.9	7.64	1.87E+04	5.06E+02	1.14E+04
84.0	7.63	1.87E+04	5.07E+02	1.14E+04
84.1	7.62	1.88E+04	5.07E+02	1.14E+04
84.2	7.61	1.88E+04	5.07E+02	1.14E+04
84.3	7.60	1.88E+04	5.08E+02	1.14E+04
84.4	7.59	1.88E+04	5.08E+02	1.14E+04
84.5	7.59	1.88E+04	5.08E+02	1.14E+04
84.6	7.58	1.88E+04	5.08E+02	1.14E+04
84.7	7.57	1.88E+04	5.09E+02	1.15E+04
84.8	7.56	1.88E+04	5.09E+02	1.15E+04
84.9	7.55	1.88E+04	5.09E+02	1.15E+04
85.0	7.55	1.88E+04	5.09E+02	1.15E+04
85.1	7.54	1.89E+04	5.10E+02	1.15E+04
85.2	7.53	1.89E+04	5.10E+02	1.15E+04
85.3	7.52	1.89E+04	5.10E+02	1.15E+04
85.4	7.51	1.89E+04	5.10E+02	1.15E+04
85.5	7.51	1.89E+04	5.11E+02	1.15E+04
85.6	7.50	1.89E+04	5.11E+02	1.15E+04
85.7	7.49	1.89E+04	5.11E+02	1.15E+04
85.8	7.48	1.89E+04	5.11E+02	1.15E+04
85.9	7.48	1.89E+04	5.12E+02	1.15E+04
86.0	7.47	1.89E+04	5.12E+02	1.15E+04
86.1	7.46	1.89E+04	5.12E+02	1.15E+04
86.2	7.46	1.90E+04	5.12E+02	1.15E+04
86.3	7.45	1.90E+04	5.13E+02	1.15E+04
86.4	7.44	1.90E+04	5.13E+02	1.15E+04
86.5	7.43	1.90E+04	5.13E+02	1.16E+04
86.6	7.43	1.90E+04	5.13E+02	1.16E+04
86.7	7.42	1.90E+04	5.14E+02	1.16E+04
86.8	7.41	1.90E+04	5.14E+02	1.16E+04
86.9	7.41	1.90E+04	5.14E+02	1.16E+04
87.0	7.40	1.90E+04	5.14E+02	1.16E+04
87.1	7.39	1.90E+04	5.15E+02	1.16E+04
87.2	7.39	1.91E+04	5.15E+02	1.16E+04
87.3	7.38	1.91E+04	5.15E+02	1.16E+04
87.4	7.37	1.91E+04	5.15E+02	1.16E+04
87.5	7.37	1.91E+04	5.16E+02	1.16E+04
87.6	7.36	1.91E+04	5.16E+02	1.16E+04
87.7	7.35	1.91E+04	5.16E+02	1.16E+04
87.8	7.35	1.91E+04	5.16E+02	1.16E+04
87.9	7.34	1.91E+04	5.17E+02	1.16E+04
88.0	7.33	1.91E+04	5.17E+02	1.16E+04
88.1	7.33	1.91E+04	5.17E+02	1.16E+04
88.2	7.32	1.91E+04	5.18E+02	1.17E+04
88.3	7.31	1.92E+04	5.18E+02	1.17E+04
88.4	7.31	1.92E+04	5.18E+02	1.17E+04
88.5	7.30	1.92E+04	5.18E+02	1.17E+04
88.6	7.30	1.92E+04	5.19E+02	1.17E+04
88.7	7.29	1.92E+04	5.19E+02	1.17E+04
88.8	7.28	1.92E+04	5.19E+02	1.17E+04
88.9	7.28	1.92E+04	5.19E+02	1.17E+04
89.0	7.27	1.92E+04	5.20E+02	1.17E+04
89.1	7.27	1.92E+04	5.20E+02	1.17E+04
89.2	7.26	1.92E+04	5.20E+02	1.17E+04
89.3	7.26	1.93E+04	5.20E+02	1.17E+04
89.4	7.25	1.93E+04	5.21E+02	1.17E+04
89.5	7.24	1.93E+04	5.21E+02	1.17E+04
89.6	7.24	1.93E+04	5.21E+02	1.17E+04
89.7	7.23	1.93E+04	5.21E+02	1.17E+04
89.8	7.23	1.93E+04	5.22E+02	1.17E+04
89.9	7.22	1.93E+04	5.22E+02	1.18E+04
90.0	7.22	1.93E+04	5.22E+02	1.18E+04
90.1	7.21	1.93E+04	5.22E+02	1.18E+04
90.2	7.20	1.93E+04	5.23E+02	1.18E+04
90.3	7.20	1.93E+04	5.23E+02	1.18E+04
90.4	7.19	1.94E+04	5.23E+02	1.18E+04
90.5	7.19	1.94E+04	5.23E+02	1.18E+04
90.6	7.18	1.94E+04	5.24E+02	1.18E+04
90.7	7.18	1.94E+04	5.24E+02	1.18E+04
90.8	7.17	1.94E+04	5.24E+02	1.18E+04
90.9	7.17	1.94E+04	5.24E+02	1.18E+04
91.0	7.16	1.94E+04	5.25E+02	1.18E+04
91.1	7.16	1.94E+04	5.25E+02	1.18E+04
91.2	7.15	1.94E+04	5.25E+02	1.18E+04
91.3	7.15	1.94E+04	5.25E+02	1.18E+04
91.4	7.14	1.95E+04	5.26E+02	1.18E+04
91.5	7.14	1.95E+04	5.26E+02	1.18E+04
91.6	7.13	1.95E+04	5.26E+02	1.18E+04
91.7	7.13	1.95E+04	5.26E+02	1.19E+04
91.8	7.12	1.95E+04	5.27E+02	1.19E+04
91.9	7.12	1.95E+04	5.27E+02	1.19E+04
92.0	7.11	1.95E+04	5.27E+02	1.19E+04
92.1	7.11	1.95E+04	5.28E+02	1.19E+04
92.2	7.10	1.95E+04	5.28E+02	1.19E+04
92.3	7.10	1.95E+04	5.28E+02	1.19E+04
92.4	7.09	1.95E+04	5.28E+02	1.19E+04
92.5	7.09	1.96E+04	5.29E+02	1.19E+04
92.6	7.09	1.96E+04	5.29E+02	1.19E+04
92.7	7.08	1.96E+04	5.29E+02	1.19E+04
92.8	7.08	1.96E+04	5.29E+02	1.19E+04
92.9	7.07	1.96E+04	5.30E+02	1.19E+04
93.0	7.07	1.96E+04	5.30E+02	1.19E+04
93.1	7.06	1.96E+04	5.30E+02	1.19E+04
93.2	7.06	1.96E+04	5.30E+02	1.19E+04
93.3	7.05	1.96E+04	5.31E+02	1.19E+04
93.4	7.05	1.96E+04	5.31E+02	1.20E+04
93.5	7.04	1.97E+04	5.31E+02	1.20E+04
93.6	7.04	1.97E+04	5.31E+02	1.20E+04
93.7	7.04	1.97E+04	5.32E+02	1.20E+04
93.8	7.03	1.97E+04	5.32E+02	1.20E+04
93.9	7.03	1.97E+04	5.32E+02	1.20E+04
94.0	7.02	1.97E+04	5.32E+02	1.20E+04
94.1	7.02	1.97E+04	5.33E+02	1.20E+04
94.2	7.01	1.97E+04	5.33E+02	1.20E+04
94.3	7.01	1.97E+04	5.33E+02	1.20E+04
94.4	7.01	1.97E+04	5.33E+02	1.20E+04
94.5	7.00	1.97E+04	5.34E+02	1.20E+04
94.6	7.00	1.98E+04	5.34E+02	1.20E+04
94.7	6.99	1.98E+04	5.34E+02	1.20E+04
94.8	6.99	1.98E+04	5.35E+02	1.20E+04
94.9	6.99	1.98E+04	5.35E+02	1.20E+04
95.0	6.98	1.98E+04	5.35E+02	1.20E+04
95.1	6.98	1.98E+04	5.35E+02	1.21E+04
95.2	6.97	1.98E+04	5.36E+02	1.21E+04
95.3	6.97	1.98E+04	5.36E+02	1.21E+04
95.4	6.97	1.98E+04	5.36E+02	1.21E+04
95.5	6.96	1.98E+04	5.36E+02	1.21E+04
95.6	6.96	1.99E+04	5.37E+02	1.21E+04
95.7	6.95	1.99E+04	5.37E+02	1.21E+04
95.8	6.95	1.99E+04	5.37E+02	1.21E+04
95.9	6.95	1.99E+04	5.37E+02	1.21E+04
96.0	6.94	1.99E+04	5.38E+02	1.21E+04
96.1	6.94	1.99E+04	5.38E+02	1.21E+04
96.2	6.94	1.99E+04	5.38E+02	1.21E+04
96.3	6.93	1.99E+04	5.38E+02	1.21E+04
96.4	6.93	1.99E+04	5.39E+02	1.21E+04
96.5	6.92	1.99E+04	5.39E+02	1.21E+04
96.6	6.92	2.00E+04	5.39E+02	1.21E+04
96.7	6.92	2.00E+04	5.39E+02	1.21E+04
96.8	6.91	2.00E+04	5.40E+02	1.22E+04
96.9	6.91	2.00E+04	5.40E+02	1.22E+04
97.0	6.91	2.00E+04	5.40E+02	1.22E+04
97.1	6.90	2.00E+04	5.41E+02	1.22E+04
97.2	6.90	2.00E+04	5.41E+02	1.22E+04
97.3	6.89	2.00E+04	5.41E+02	1.22E+04
97.4	6.89	2.00E+04	5.41E+02	1.22E+04
97.5	6.89	2.00E+04	5.42E+02	1.22E+04
97.6	6.88	2.00E+04	5.42E+02	1.22E+04
97.7	6.88	2.01E+04	5.42E+02	1.22E+04
97.8	6.88	2.01E+04	5.42E+02	1.22E+04
97.9	6.87	2.01E+04	5.43E+02	1.22E+04
98.0	6.87	2.01E+04	5.43E+02	1.22E+04
98.1	6.86	2.01E+04	5.43E+02	1.22E+04
98.2	6.86	2.01E+04	5.43E+02	1.22E+04
98.3	6.86	2.01E+04	5.44E+02	1.22E+04
98.4	6.85	2.01E+04	5.44E+02	1.22E+04
98.5	6.85	2.01E+04	5.44E+02	1.23E+04
98.6	6.85	2.01E+04	5.44E+02	1.23E+04
98.7	6.84	2.02E+04	5.45E+02	1.23E+04
98.8	6.84	2.02E+04	5.45E+02	1.23E+04
98.9	6.84	2.02E+04	5.45E+02	1.23E+04
99.0	6.83	2.02E+04	5.46E+02	1.23E+04
99.1	6.83	2.02E+04	5.46E+02	1.23E+04
99.2	6.83	2.02E+04	5.46E+02	1.23E+04
99.3	6.82	2.02E+04	5.46E+02	1.23E+04
99.4	6.82	2.02E+04	5.47E+02	1.23E+04
99.5	6.82	2.02E+04	5.47E+02	1.23E+04
99.6	6.81	2.02E+04	5.47E+02	1.23E+04
99.7	6.81	2.03E+04	5.47E+02	1.23E+04
99.8	6.80	2.03E+04	5.48E+02	1.23E+04
