natCu(p,x)58Co				
				
Energy	sigma	Phys. yield	Phys. yield	1 h irrad.
71.5	42.69	5.14E+00	1.39E-01	5.14E+00
71.6	42.79	5.16E+00	1.39E-01	5.16E+00
71.7	42.88	5.18E+00	1.40E-01	5.18E+00
71.8	42.97	5.19E+00	1.40E-01	5.19E+00
71.9	43.07	5.21E+00	1.41E-01	5.21E+00
72.0	43.16	5.23E+00	1.41E-01	5.23E+00
72.1	43.25	5.25E+00	1.42E-01	5.25E+00
72.2	43.35	5.27E+00	1.42E-01	5.26E+00
72.3	43.44	5.28E+00	1.43E-01	5.28E+00
72.4	43.53	5.30E+00	1.43E-01	5.30E+00
72.5	43.62	5.32E+00	1.44E-01	5.32E+00
72.6	43.71	5.34E+00	1.44E-01	5.34E+00
72.7	43.80	5.36E+00	1.45E-01	5.35E+00
72.8	43.89	5.37E+00	1.45E-01	5.37E+00
72.9	43.98	5.39E+00	1.46E-01	5.39E+00
73.0	44.06	5.41E+00	1.46E-01	5.41E+00
73.1	44.15	5.43E+00	1.47E-01	5.43E+00
73.2	44.24	5.45E+00	1.47E-01	5.45E+00
73.3	44.32	5.47E+00	1.48E-01	5.46E+00
73.4	44.41	5.48E+00	1.48E-01	5.48E+00
73.5	44.50	5.50E+00	1.49E-01	5.50E+00
73.6	44.58	5.52E+00	1.49E-01	5.52E+00
73.7	44.66	5.54E+00	1.50E-01	5.54E+00
73.8	44.75	5.56E+00	1.50E-01	5.56E+00
73.9	44.83	5.58E+00	1.51E-01	5.58E+00
74.0	44.91	5.60E+00	1.51E-01	5.59E+00
74.1	45.00	5.61E+00	1.52E-01	5.61E+00
74.2	45.08	5.63E+00	1.52E-01	5.63E+00
74.3	45.16	5.65E+00	1.53E-01	5.65E+00
74.4	45.24	5.67E+00	1.53E-01	5.67E+00
74.5	45.32	5.69E+00	1.54E-01	5.69E+00
74.6	45.40	5.71E+00	1.54E-01	5.71E+00
74.7	45.48	5.73E+00	1.55E-01	5.73E+00
74.8	45.56	5.75E+00	1.55E-01	5.75E+00
74.9	45.64	5.77E+00	1.56E-01	5.77E+00
75.0	45.71	5.79E+00	1.56E-01	5.79E+00
75.1	45.79	5.81E+00	1.57E-01	5.81E+00
75.2	45.87	5.83E+00	1.57E-01	5.83E+00
75.3	45.94	5.85E+00	1.58E-01	5.84E+00
75.4	46.02	5.87E+00	1.59E-01	5.86E+00
75.5	46.09	5.89E+00	1.59E-01	5.88E+00
75.6	46.17	5.91E+00	1.60E-01	5.90E+00
75.7	46.24	5.92E+00	1.60E-01	5.92E+00
75.8	46.31	5.94E+00	1.61E-01	5.94E+00
75.9	46.39	5.96E+00	1.61E-01	5.96E+00
76.0	46.46	5.98E+00	1.62E-01	5.98E+00
76.1	46.53	6.00E+00	1.62E-01	6.00E+00
76.2	46.60	6.02E+00	1.63E-01	6.02E+00
76.3	46.67	6.04E+00	1.63E-01	6.04E+00
76.4	46.74	6.06E+00	1.64E-01	6.06E+00
76.5	46.81	6.08E+00	1.64E-01	6.08E+00
76.6	46.88	6.11E+00	1.65E-01	6.10E+00
76.7	46.95	6.13E+00	1.66E-01	6.12E+00
76.8	47.02	6.15E+00	1.66E-01	6.14E+00
76.9	47.09	6.17E+00	1.67E-01	6.16E+00
77.0	47.16	6.19E+00	1.67E-01	6.19E+00
77.1	47.22	6.21E+00	1.68E-01	6.21E+00
77.2	47.29	6.23E+00	1.68E-01	6.23E+00
77.3	47.35	6.25E+00	1.69E-01	6.25E+00
77.4	47.42	6.27E+00	1.69E-01	6.27E+00
77.5	47.48	6.29E+00	1.70E-01	6.29E+00
77.6	47.55	6.31E+00	1.71E-01	6.31E+00
77.7	47.61	6.33E+00	1.71E-01	6.33E+00
77.8	47.67	6.35E+00	1.72E-01	6.35E+00
77.9	47.74	6.37E+00	1.72E-01	6.37E+00
78.0	47.80	6.39E+00	1.73E-01	6.39E+00
78.1	47.86	6.41E+00	1.73E-01	6.41E+00
78.2	47.92	6.44E+00	1.74E-01	6.43E+00
78.3	47.98	6.46E+00	1.75E-01	6.46E+00
78.4	48.04	6.48E+00	1.75E-01	6.48E+00
78.5	48.10	6.50E+00	1.76E-01	6.50E+00
78.6	48.16	6.52E+00	1.76E-01	6.52E+00
78.7	48.22	6.54E+00	1.77E-01	6.54E+00
78.8	48.28	6.56E+00	1.77E-01	6.56E+00
78.9	48.34	6.58E+00	1.78E-01	6.58E+00
79.0	48.39	6.61E+00	1.79E-01	6.60E+00
79.1	48.45	6.63E+00	1.79E-01	6.63E+00
79.2	48.50	6.65E+00	1.80E-01	6.65E+00
79.3	48.56	6.67E+00	1.80E-01	6.67E+00
79.4	48.61	6.69E+00	1.81E-01	6.69E+00
79.5	48.67	6.71E+00	1.81E-01	6.71E+00
79.6	48.72	6.73E+00	1.82E-01	6.73E+00
79.7	48.78	6.76E+00	1.83E-01	6.75E+00
79.8	48.83	6.78E+00	1.83E-01	6.78E+00
79.9	48.88	6.80E+00	1.84E-01	6.80E+00
80.0	48.93	6.82E+00	1.84E-01	6.82E+00
80.1	48.98	6.84E+00	1.85E-01	6.84E+00
80.2	49.04	6.87E+00	1.86E-01	6.86E+00
80.3	49.09	6.89E+00	1.86E-01	6.89E+00
80.4	49.14	6.91E+00	1.87E-01	6.91E+00
80.5	49.18	6.93E+00	1.87E-01	6.93E+00
80.6	49.23	6.95E+00	1.88E-01	6.95E+00
80.7	49.28	6.98E+00	1.89E-01	6.97E+00
80.8	49.33	7.00E+00	1.89E-01	7.00E+00
80.9	49.38	7.02E+00	1.90E-01	7.02E+00
81.0	49.42	7.04E+00	1.90E-01	7.04E+00
81.1	49.47	7.06E+00	1.91E-01	7.06E+00
81.2	49.52	7.09E+00	1.92E-01	7.08E+00
81.3	49.56	7.11E+00	1.92E-01	7.11E+00
81.4	49.61	7.13E+00	1.93E-01	7.13E+00
81.5	49.65	7.15E+00	1.93E-01	7.15E+00
81.6	49.69	7.18E+00	1.94E-01	7.17E+00
81.7	49.74	7.20E+00	1.95E-01	7.20E+00
81.8	49.78	7.22E+00	1.95E-01	7.22E+00
81.9	49.82	7.24E+00	1.96E-01	7.24E+00
82.0	49.87	7.27E+00	1.96E-01	7.26E+00
82.1	49.91	7.29E+00	1.97E-01	7.29E+00
82.2	49.95	7.31E+00	1.98E-01	7.31E+00
82.3	49.99	7.33E+00	1.98E-01	7.33E+00
82.4	50.03	7.36E+00	1.99E-01	7.36E+00
82.5	50.07	7.38E+00	1.99E-01	7.38E+00
82.6	50.11	7.40E+00	2.00E-01	7.40E+00
82.7	50.15	7.43E+00	2.01E-01	7.42E+00
82.8	50.19	7.45E+00	2.01E-01	7.45E+00
82.9	50.22	7.47E+00	2.02E-01	7.47E+00
83.0	50.26	7.49E+00	2.03E-01	7.49E+00
83.1	50.30	7.52E+00	2.03E-01	7.52E+00
83.2	50.34	7.54E+00	2.04E-01	7.54E+00
83.3	50.37	7.56E+00	2.04E-01	7.56E+00
83.4	50.41	7.59E+00	2.05E-01	7.59E+00
83.5	50.44	7.61E+00	2.06E-01	7.61E+00
83.6	50.48	7.63E+00	2.06E-01	7.63E+00
83.7	50.51	7.66E+00	2.07E-01	7.65E+00
83.8	50.55	7.68E+00	2.08E-01	7.68E+00
83.9	50.58	7.70E+00	2.08E-01	7.70E+00
84.0	50.62	7.73E+00	2.09E-01	7.72E+00
84.1	50.65	7.75E+00	2.09E-01	7.75E+00
84.2	50.68	7.77E+00	2.10E-01	7.77E+00
84.3	50.71	7.80E+00	2.11E-01	7.79E+00
84.4	50.75	7.82E+00	2.11E-01	7.82E+00
84.5	50.78	7.84E+00	2.12E-01	7.84E+00
84.6	50.81	7.87E+00	2.13E-01	7.87E+00
84.7	50.84	7.89E+00	2.13E-01	7.89E+00
84.8	50.87	7.91E+00	2.14E-01	7.91E+00
84.9	50.90	7.94E+00	2.15E-01	7.94E+00
85.0	50.93	7.96E+00	2.15E-01	7.96E+00
85.1	50.96	7.99E+00	2.16E-01	7.98E+00
85.2	50.99	8.01E+00	2.16E-01	8.01E+00
85.3	51.02	8.03E+00	2.17E-01	8.03E+00
85.4	51.04	8.06E+00	2.18E-01	8.06E+00
85.5	51.07	8.08E+00	2.18E-01	8.08E+00
85.6	51.10	8.10E+00	2.19E-01	8.10E+00
85.7	51.13	8.13E+00	2.20E-01	8.13E+00
85.8	51.15	8.15E+00	2.20E-01	8.15E+00
85.9	51.18	8.18E+00	2.21E-01	8.17E+00
86.0	51.20	8.20E+00	2.22E-01	8.20E+00
86.1	51.23	8.22E+00	2.22E-01	8.22E+00
86.2	51.25	8.25E+00	2.23E-01	8.25E+00
86.3	51.28	8.27E+00	2.24E-01	8.27E+00
86.4	51.30	8.30E+00	2.24E-01	8.29E+00
86.5	51.33	8.32E+00	2.25E-01	8.32E+00
86.6	51.35	8.34E+00	2.26E-01	8.34E+00
86.7	51.38	8.37E+00	2.26E-01	8.37E+00
86.8	51.40	8.39E+00	2.27E-01	8.39E+00
86.9	51.42	8.42E+00	2.27E-01	8.42E+00
87.0	51.44	8.44E+00	2.28E-01	8.44E+00
87.1	51.47	8.47E+00	2.29E-01	8.46E+00
87.2	51.49	8.49E+00	2.29E-01	8.49E+00
87.3	51.51	8.51E+00	2.30E-01	8.51E+00
87.4	51.53	8.54E+00	2.31E-01	8.54E+00
87.5	51.55	8.56E+00	2.31E-01	8.56E+00
87.6	51.57	8.59E+00	2.32E-01	8.59E+00
87.7	51.59	8.61E+00	2.33E-01	8.61E+00
87.8	51.61	8.64E+00	2.33E-01	8.64E+00
87.9	51.63	8.66E+00	2.34E-01	8.66E+00
88.0	51.65	8.69E+00	2.35E-01	8.68E+00
88.1	51.67	8.71E+00	2.35E-01	8.71E+00
88.2	51.69	8.74E+00	2.36E-01	8.73E+00
88.3	51.71	8.76E+00	2.37E-01	8.76E+00
88.4	51.73	8.78E+00	2.37E-01	8.78E+00
88.5	51.75	8.81E+00	2.38E-01	8.81E+00
88.6	51.76	8.83E+00	2.39E-01	8.83E+00
88.7	51.78	8.86E+00	2.39E-01	8.86E+00
88.8	51.80	8.88E+00	2.40E-01	8.88E+00
88.9	51.82	8.91E+00	2.41E-01	8.91E+00
89.0	51.83	8.93E+00	2.41E-01	8.93E+00
89.1	51.85	8.96E+00	2.42E-01	8.96E+00
89.2	51.87	8.98E+00	2.43E-01	8.98E+00
89.3	51.88	9.01E+00	2.43E-01	9.01E+00
89.4	51.90	9.03E+00	2.44E-01	9.03E+00
89.5	51.91	9.06E+00	2.45E-01	9.06E+00
89.6	51.93	9.08E+00	2.45E-01	9.08E+00
89.7	51.94	9.11E+00	2.46E-01	9.11E+00
89.8	51.96	9.13E+00	2.47E-01	9.13E+00
89.9	51.97	9.16E+00	2.48E-01	9.16E+00
90.0	51.99	9.18E+00	2.48E-01	9.18E+00
90.1	52.00	9.21E+00	2.49E-01	9.21E+00
90.2	52.01	9.23E+00	2.50E-01	9.23E+00
90.3	52.03	9.26E+00	2.50E-01	9.26E+00
90.4	52.04	9.28E+00	2.51E-01	9.28E+00
90.5	52.05	9.31E+00	2.52E-01	9.31E+00
90.6	52.07	9.33E+00	2.52E-01	9.33E+00
90.7	52.08	9.36E+00	2.53E-01	9.36E+00
90.8	52.09	9.38E+00	2.54E-01	9.38E+00
90.9	52.10	9.41E+00	2.54E-01	9.41E+00
91.0	52.12	9.44E+00	2.55E-01	9.43E+00
91.1	52.13	9.46E+00	2.56E-01	9.46E+00
91.2	52.14	9.49E+00	2.56E-01	9.48E+00
91.3	52.15	9.51E+00	2.57E-01	9.51E+00
91.4	52.16	9.54E+00	2.58E-01	9.54E+00
91.5	52.17	9.56E+00	2.58E-01	9.56E+00
91.6	52.18	9.59E+00	2.59E-01	9.59E+00
91.7	52.19	9.61E+00	2.60E-01	9.61E+00
91.8	52.20	9.64E+00	2.61E-01	9.64E+00
91.9	52.21	9.66E+00	2.61E-01	9.66E+00
92.0	52.22	9.69E+00	2.62E-01	9.69E+00
92.1	52.23	9.72E+00	2.63E-01	9.71E+00
92.2	52.24	9.74E+00	2.63E-01	9.74E+00
92.3	52.25	9.77E+00	2.64E-01	9.76E+00
92.4	52.26	9.79E+00	2.65E-01	9.79E+00
92.5	52.27	9.82E+00	2.65E-01	9.82E+00
92.6	52.28	9.84E+00	2.66E-01	9.84E+00
92.7	52.29	9.87E+00	2.67E-01	9.87E+00
92.8	52.29	9.90E+00	2.67E-01	9.89E+00
92.9	52.30	9.92E+00	2.68E-01	9.92E+00
93.0	52.31	9.95E+00	2.69E-01	9.94E+00
93.1	52.32	9.97E+00	2.70E-01	9.97E+00
93.2	52.32	1.00E+01	2.70E-01	1.00E+01
93.3	52.33	1.00E+01	2.71E-01	1.00E+01
93.4	52.34	1.01E+01	2.72E-01	1.00E+01
93.5	52.35	1.01E+01	2.72E-01	1.01E+01
93.6	52.35	1.01E+01	2.73E-01	1.01E+01
93.7	52.36	1.01E+01	2.74E-01	1.01E+01
93.8	52.37	1.02E+01	2.74E-01	1.02E+01
93.9	52.37	1.02E+01	2.75E-01	1.02E+01
94.0	52.38	1.02E+01	2.76E-01	1.02E+01
94.1	52.38	1.02E+01	2.77E-01	1.02E+01
94.2	52.39	1.03E+01	2.77E-01	1.03E+01
94.3	52.39	1.03E+01	2.78E-01	1.03E+01
94.4	52.40	1.03E+01	2.79E-01	1.03E+01
94.5	52.41	1.03E+01	2.79E-01	1.03E+01
94.6	52.41	1.04E+01	2.80E-01	1.04E+01
94.7	52.42	1.04E+01	2.81E-01	1.04E+01
94.8	52.42	1.04E+01	2.81E-01	1.04E+01
94.9	52.42	1.04E+01	2.82E-01	1.04E+01
95.0	52.43	1.05E+01	2.83E-01	1.05E+01
95.1	52.43	1.05E+01	2.84E-01	1.05E+01
95.2	52.44	1.05E+01	2.84E-01	1.05E+01
95.3	52.44	1.05E+01	2.85E-01	1.05E+01
95.4	52.45	1.06E+01	2.86E-01	1.06E+01
95.5	52.45	1.06E+01	2.86E-01	1.06E+01
95.6	52.45	1.06E+01	2.87E-01	1.06E+01
95.7	52.46	1.07E+01	2.88E-01	1.06E+01
95.8	52.46	1.07E+01	2.89E-01	1.07E+01
95.9	52.46	1.07E+01	2.89E-01	1.07E+01
96.0	52.47	1.07E+01	2.90E-01	1.07E+01
96.1	52.47	1.08E+01	2.91E-01	1.08E+01
96.2	52.47	1.08E+01	2.91E-01	1.08E+01
96.3	52.47	1.08E+01	2.92E-01	1.08E+01
96.4	52.48	1.08E+01	2.93E-01	1.08E+01
96.5	52.48	1.09E+01	2.94E-01	1.09E+01
96.6	52.48	1.09E+01	2.94E-01	1.09E+01
96.7	52.48	1.09E+01	2.95E-01	1.09E+01
96.8	52.49	1.09E+01	2.96E-01	1.09E+01
96.9	52.49	1.10E+01	2.96E-01	1.10E+01
97.0	52.49	1.10E+01	2.97E-01	1.10E+01
97.1	52.49	1.10E+01	2.98E-01	1.10E+01
97.2	52.49	1.10E+01	2.99E-01	1.10E+01
97.3	52.49	1.11E+01	2.99E-01	1.11E+01
97.4	52.50	1.11E+01	3.00E-01	1.11E+01
97.5	52.50	1.11E+01	3.01E-01	1.11E+01
97.6	52.50	1.12E+01	3.02E-01	1.12E+01
97.7	52.50	1.12E+01	3.02E-01	1.12E+01
97.8	52.50	1.12E+01	3.03E-01	1.12E+01
97.9	52.50	1.12E+01	3.04E-01	1.12E+01
98.0	52.50	1.13E+01	3.04E-01	1.13E+01
98.1	52.50	1.13E+01	3.05E-01	1.13E+01
98.2	52.50	1.13E+01	3.06E-01	1.13E+01
98.3	52.50	1.13E+01	3.07E-01	1.13E+01
98.4	52.50	1.14E+01	3.07E-01	1.14E+01
98.5	52.50	1.14E+01	3.08E-01	1.14E+01
98.6	52.50	1.14E+01	3.09E-01	1.14E+01
98.7	52.50	1.15E+01	3.09E-01	1.14E+01
98.8	52.50	1.15E+01	3.10E-01	1.15E+01
98.9	52.50	1.15E+01	3.11E-01	1.15E+01
99.0	52.50	1.15E+01	3.12E-01	1.15E+01
99.1	52.50	1.16E+01	3.12E-01	1.16E+01
99.2	52.50	1.16E+01	3.13E-01	1.16E+01
99.3	52.50	1.16E+01	3.14E-01	1.16E+01
99.4	52.50	1.16E+01	3.15E-01	1.16E+01
99.5	52.50	1.17E+01	3.15E-01	1.17E+01
99.6	52.50	1.17E+01	3.16E-01	1.17E+01
99.7	52.50	1.17E+01	3.17E-01	1.17E+01
99.8	52.50	1.17E+01	3.18E-01	1.17E+01
99.9	52.50	1.18E+01	3.18E-01	1.18E+01
100.0	52.50	1.18E+01	3.19E-01	1.18E+01
101.0	52.49	1.21E+01	3.26E-01	1.21E+01
102.0	52.47	1.24E+01	3.34E-01	1.23E+01
103.0	52.44	1.26E+01	3.41E-01	1.26E+01
104.0	52.41	1.29E+01	3.49E-01	1.29E+01
105.0	52.38	1.32E+01	3.56E-01	1.32E+01
106.0	52.34	1.35E+01	3.64E-01	1.35E+01
107.0	52.29	1.37E+01	3.72E-01	1.37E+01
108.0	52.24	1.40E+01	3.79E-01	1.40E+01
109.0	52.18	1.43E+01	3.87E-01	1.43E+01
110.0	52.12	1.46E+01	3.95E-01	1.46E+01
111.0	52.06	1.49E+01	4.03E-01	1.49E+01
112.0	51.99	1.52E+01	4.10E-01	1.52E+01
113.0	51.91	1.55E+01	4.18E-01	1.55E+01
114.0	51.84	1.58E+01	4.26E-01	1.58E+01
115.0	51.75	1.61E+01	4.34E-01	1.61E+01
116.0	51.67	1.64E+01	4.42E-01	1.64E+01
117.0	51.58	1.67E+01	4.50E-01	1.67E+01
118.0	51.49	1.70E+01	4.58E-01	1.70E+01
119.0	51.39	1.73E+01	4.66E-01	1.72E+01
120.0	51.29	1.76E+01	4.74E-01	1.75E+01
121.0	51.19	1.79E+01	4.83E-01	1.79E+01
122.0	51.08	1.82E+01	4.91E-01	1.82E+01
123.0	50.98	1.85E+01	4.99E-01	1.85E+01
124.0	50.87	1.88E+01	5.07E-01	1.88E+01
125.0	50.75	1.91E+01	5.15E-01	1.91E+01
126.0	50.64	1.94E+01	5.24E-01	1.94E+01
127.0	50.52	1.97E+01	5.32E-01	1.97E+01
128.0	50.40	2.00E+01	5.40E-01	2.00E+01
129.0	50.29	2.03E+01	5.49E-01	2.03E+01
130.0	50.16	2.06E+01	5.57E-01	2.06E+01
131.0	50.04	2.09E+01	5.65E-01	2.09E+01
132.0	49.92	2.12E+01	5.74E-01	2.12E+01
133.0	49.79	2.15E+01	5.82E-01	2.15E+01
134.0	49.67	2.19E+01	5.91E-01	2.19E+01
135.0	49.54	2.22E+01	5.99E-01	2.22E+01
136.0	49.42	2.25E+01	6.08E-01	2.25E+01
137.0	49.29	2.28E+01	6.16E-01	2.28E+01
138.0	49.16	2.31E+01	6.25E-01	2.31E+01
139.0	49.03	2.34E+01	6.33E-01	2.34E+01
140.0	48.91	2.38E+01	6.42E-01	2.37E+01
141.0	48.78	2.41E+01	6.51E-01	2.41E+01
142.0	48.66	2.44E+01	6.59E-01	2.44E+01
143.0	48.53	2.47E+01	6.68E-01	2.47E+01
144.0	48.41	2.50E+01	6.76E-01	2.50E+01
145.0	48.28	2.53E+01	6.85E-01	2.53E+01
146.0	48.16	2.57E+01	6.94E-01	2.57E+01
147.0	48.04	2.60E+01	7.03E-01	2.60E+01
148.0	47.92	2.63E+01	7.11E-01	2.63E+01
149.0	47.80	2.66E+01	7.20E-01	2.66E+01
150.0	47.69	2.70E+01	7.29E-01	2.70E+01
151.0	47.57	2.73E+01	7.37E-01	2.73E+01
152.0	47.46	2.76E+01	7.46E-01	2.76E+01
153.0	47.35	2.79E+01	7.55E-01	2.79E+01
154.0	47.24	2.83E+01	7.64E-01	2.83E+01
155.0	47.13	2.86E+01	7.73E-01	2.86E+01
156.0	47.03	2.89E+01	7.82E-01	2.89E+01
157.0	46.93	2.92E+01	7.90E-01	2.92E+01
158.0	46.83	2.96E+01	7.99E-01	2.96E+01
159.0	46.73	2.99E+01	8.08E-01	2.99E+01
160.0	46.63	3.02E+01	8.17E-01	3.02E+01
161.0	46.53	3.06E+01	8.26E-01	3.06E+01
162.0	46.44	3.09E+01	8.35E-01	3.09E+01
163.0	46.34	3.12E+01	8.44E-01	3.12E+01
164.0	46.25	3.16E+01	8.53E-01	3.16E+01
165.0	46.16	3.19E+01	8.62E-01	3.19E+01
166.0	46.08	3.22E+01	8.71E-01	3.22E+01
167.0	45.99	3.26E+01	8.80E-01	3.26E+01
168.0	45.90	3.29E+01	8.89E-01	3.29E+01
169.0	45.82	3.32E+01	8.98E-01	3.32E+01
170.0	45.74	3.36E+01	9.08E-01	3.36E+01
171.0	45.65	3.39E+01	9.17E-01	3.39E+01
172.0	45.57	3.43E+01	9.26E-01	3.43E+01
173.0	45.49	3.46E+01	9.35E-01	3.46E+01
174.0	45.42	3.49E+01	9.44E-01	3.49E+01
175.0	45.34	3.53E+01	9.54E-01	3.53E+01
176.0	45.26	3.56E+01	9.63E-01	3.56E+01
177.0	45.19	3.60E+01	9.72E-01	3.60E+01
178.0	45.12	3.63E+01	9.81E-01	3.63E+01
179.0	45.04	3.67E+01	9.91E-01	3.67E+01
180.0	44.97	3.70E+01	1.00E+00	3.70E+01
181.0	44.90	3.74E+01	1.01E+00	3.73E+01
182.0	44.83	3.77E+01	1.02E+00	3.77E+01
183.0	44.77	3.81E+01	1.03E+00	3.80E+01
184.0	44.70	3.84E+01	1.04E+00	3.84E+01
185.0	44.63	3.88E+01	1.05E+00	3.87E+01
186.0	44.57	3.91E+01	1.06E+00	3.91E+01
187.0	44.50	3.95E+01	1.07E+00	3.95E+01
188.0	44.44	3.98E+01	1.08E+00	3.98E+01
189.0	44.37	4.02E+01	1.09E+00	4.02E+01
190.0	44.31	4.05E+01	1.10E+00	4.05E+01
191.0	44.25	4.09E+01	1.10E+00	4.09E+01
192.0	44.19	4.12E+01	1.11E+00	4.12E+01
193.0	44.12	4.16E+01	1.12E+00	4.16E+01
194.0	44.06	4.20E+01	1.13E+00	4.20E+01
195.0	44.00	4.23E+01	1.14E+00	4.23E+01
196.0	43.94	4.27E+01	1.15E+00	4.27E+01
197.0	43.89	4.30E+01	1.16E+00	4.30E+01
198.0	43.83	4.34E+01	1.17E+00	4.34E+01
199.0	43.77	4.38E+01	1.18E+00	4.38E+01
200.0	43.71	4.41E+01	1.19E+00	4.41E+01
201.0	43.65	4.45E+01	1.20E+00	4.45E+01
202.0	43.60	4.49E+01	1.21E+00	4.49E+01
203.0	43.54	4.52E+01	1.22E+00	4.52E+01
204.0	43.48	4.56E+01	1.23E+00	4.56E+01
205.0	43.43	4.60E+01	1.24E+00	4.60E+01
206.0	43.37	4.63E+01	1.25E+00	4.63E+01
207.0	43.31	4.67E+01	1.26E+00	4.67E+01
208.0	43.26	4.71E+01	1.27E+00	4.71E+01
209.0	43.20	4.74E+01	1.28E+00	4.74E+01
210.0	43.15	4.78E+01	1.29E+00	4.78E+01
211.0	43.09	4.82E+01	1.30E+00	4.82E+01
212.0	43.04	4.86E+01	1.31E+00	4.85E+01
213.0	42.99	4.89E+01	1.32E+00	4.89E+01
214.0	42.93	4.93E+01	1.33E+00	4.93E+01
215.0	42.88	4.97E+01	1.34E+00	4.97E+01
216.0	42.83	5.00E+01	1.35E+00	5.00E+01
217.0	42.77	5.04E+01	1.36E+00	5.04E+01
218.0	42.72	5.08E+01	1.37E+00	5.08E+01
219.0	42.67	5.12E+01	1.38E+00	5.12E+01
220.0	42.62	5.15E+01	1.39E+00	5.15E+01
221.0	42.57	5.19E+01	1.40E+00	5.19E+01
222.0	42.52	5.23E+01	1.41E+00	5.23E+01
223.0	42.46	5.27E+01	1.42E+00	5.27E+01
224.0	42.41	5.31E+01	1.43E+00	5.30E+01
225.0	42.36	5.34E+01	1.44E+00	5.34E+01
226.0	42.31	5.38E+01	1.45E+00	5.38E+01
227.0	42.26	5.42E+01	1.46E+00	5.42E+01
228.0	42.21	5.46E+01	1.47E+00	5.46E+01
229.0	42.16	5.50E+01	1.49E+00	5.49E+01
230.0	42.12	5.53E+01	1.50E+00	5.53E+01
231.0	42.07	5.57E+01	1.51E+00	5.57E+01
232.0	42.02	5.61E+01	1.52E+00	5.61E+01
233.0	41.97	5.65E+01	1.53E+00	5.65E+01
234.0	41.92	5.69E+01	1.54E+00	5.69E+01
235.0	41.88	5.73E+01	1.55E+00	5.72E+01
236.0	41.83	5.76E+01	1.56E+00	5.76E+01
237.0	41.78	5.80E+01	1.57E+00	5.80E+01
238.0	41.73	5.84E+01	1.58E+00	5.84E+01
239.0	41.69	5.88E+01	1.59E+00	5.88E+01
240.0	41.64	5.92E+01	1.60E+00	5.92E+01
241.0	41.60	5.96E+01	1.61E+00	5.95E+01
242.0	41.55	5.99E+01	1.62E+00	5.99E+01
243.0	41.50	6.03E+01	1.63E+00	6.03E+01
244.0	41.46	6.07E+01	1.64E+00	6.07E+01
245.0	41.41	6.11E+01	1.65E+00	6.11E+01
246.0	41.37	6.15E+01	1.66E+00	6.15E+01
247.0	41.33	6.19E+01	1.67E+00	6.19E+01
248.0	41.28	6.23E+01	1.68E+00	6.23E+01
249.0	41.24	6.27E+01	1.69E+00	6.27E+01
250.0	41.19	6.31E+01	1.70E+00	6.30E+01
251.0	41.15	6.34E+01	1.71E+00	6.34E+01
252.0	41.11	6.38E+01	1.73E+00	6.38E+01
253.0	41.07	6.42E+01	1.74E+00	6.42E+01
254.0	41.02	6.46E+01	1.75E+00	6.46E+01
255.0	40.98	6.50E+01	1.76E+00	6.50E+01
256.0	40.94	6.54E+01	1.77E+00	6.54E+01
257.0	40.90	6.58E+01	1.78E+00	6.58E+01
258.0	40.85	6.62E+01	1.79E+00	6.62E+01
259.0	40.81	6.66E+01	1.80E+00	6.66E+01
260.0	40.77	6.70E+01	1.81E+00	6.70E+01
261.0	40.73	6.74E+01	1.82E+00	6.74E+01
262.0	40.69	6.78E+01	1.83E+00	6.78E+01
263.0	40.65	6.82E+01	1.84E+00	6.82E+01
264.0	40.61	6.86E+01	1.85E+00	6.85E+01
265.0	40.57	6.90E+01	1.86E+00	6.89E+01
266.0	40.53	6.94E+01	1.87E+00	6.93E+01
267.0	40.49	6.98E+01	1.89E+00	6.97E+01
268.0	40.45	7.02E+01	1.90E+00	7.01E+01
269.0	40.41	7.05E+01	1.91E+00	7.05E+01
270.0	40.38	7.09E+01	1.92E+00	7.09E+01
271.0	40.34	7.13E+01	1.93E+00	7.13E+01
272.0	40.30	7.17E+01	1.94E+00	7.17E+01
273.0	40.26	7.21E+01	1.95E+00	7.21E+01
274.0	40.22	7.25E+01	1.96E+00	7.25E+01
275.0	40.19	7.29E+01	1.97E+00	7.29E+01
276.0	40.15	7.33E+01	1.98E+00	7.33E+01
277.0	40.11	7.37E+01	1.99E+00	7.37E+01
278.0	40.07	7.41E+01	2.00E+00	7.41E+01
279.0	40.04	7.46E+01	2.01E+00	7.45E+01
280.0	40.00	7.50E+01	2.03E+00	7.49E+01
281.0	39.96	7.54E+01	2.04E+00	7.53E+01
282.0	39.93	7.58E+01	2.05E+00	7.57E+01
283.0	39.89	7.62E+01	2.06E+00	7.61E+01
284.0	39.86	7.66E+01	2.07E+00	7.66E+01
285.0	39.82	7.70E+01	2.08E+00	7.70E+01
286.0	39.79	7.74E+01	2.09E+00	7.74E+01
287.0	39.75	7.78E+01	2.10E+00	7.78E+01
288.0	39.72	7.82E+01	2.11E+00	7.82E+01
289.0	39.68	7.86E+01	2.12E+00	7.86E+01
290.0	39.65	7.90E+01	2.14E+00	7.90E+01
291.0	39.61	7.94E+01	2.15E+00	7.94E+01
292.0	39.58	7.98E+01	2.16E+00	7.98E+01
293.0	39.55	8.02E+01	2.17E+00	8.02E+01
294.0	39.51	8.06E+01	2.18E+00	8.06E+01
295.0	39.48	8.10E+01	2.19E+00	8.10E+01
